,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
3894,9795117,1750570115,1164590386,105,105,6.2,26.593,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3895,9795120,1720233075,1164590386,215,282,13.092,35.187,37129,Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3896,9795121,1720241185,1164590386,232,505,4.501,23.466,37205,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3897,9795123,1720303498,1164590386,66,104,34.346,49.94,37129,Podiatrist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3898,9795124,1720059397,1164590386,66,88,30.614,47.412,37130,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3899,9795126,1750368403,1164590386,373,409,1.846,13.323,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3900,9795127,1750366050,1164590386,856,920,5.811,16.455,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3901,9795128,1740571116,1164590386,220,249,1.562,4.641,37129,Hospitalist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3902,9795129,1740216985,1164590386,113,231,17.554,30.159,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3903,9795133,1730102278,1164590386,109,155,46.748,54.301,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3904,9795134,1730145285,1164590386,101,168,25.613,32.895,37128,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3905,9795135,1730416249,1164590386,113,117,7.085,36.289,37072,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3906,9795136,1730292913,1164590386,50,73,49.644,58.81,37174,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3907,12504708,1477535409,1164590386,165,270,10.622,34.369,37129,Thoracic Surgery (Cardiothoracic Vascular Surgery),1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3908,12504710,1467558221,1164590386,1534,1713,12.072,38.576,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3909,12504712,1467423491,1164590386,355,385,2.234,16.537,37086,Hospitalist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3910,12504713,1467418871,1164590386,43,62,43.548,55.33,37129,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3911,12504716,1457529992,1164590386,82,98,17.031,24.66,37086,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3912,12504717,1447649942,1164590386,142,144,3.174,12.734,37232,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3913,12504720,1447510755,1164590386,399,409,5.985,30.352,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3914,12504722,1457317257,1164590386,1051,1343,14.553,41.598,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3915,12504723,1457310286,1164590386,348,392,1.944,8.629,37205,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3916,12504724,1457305716,1164590386,320,328,4.598,16.039,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3917,12504725,1487888558,1164590386,205,290,23.221,46.791,37129,Urology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3918,12504727,1447448121,1164590386,81,82,12.927,34.016,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3919,12504728,1487608964,1164590386,49,74,29.932,44.927,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3920,12504729,1487096459,1164590386,37,50,15.82,42.352,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3921,12504731,1477754992,1164590386,91,107,42.86,68.703,37129,Orthopaedic Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3922,13535862,1902224041,1164590386,147,164,1.037,2.321,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3923,13535863,1902853856,1164590386,75,93,39.269,60.14,37211,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3924,13535865,1902833940,1164590386,1877,2139,7.66,26.848,37064,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3925,13535866,1902075500,1164590386,373,463,18.65,46.637,37232,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3926,13535868,1902062391,1164590386,58,96,11.521,19.609,37203,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3927,13535870,1891768222,1164590386,378,403,1.28,7.071,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3928,13535875,1932205150,1164590386,939,986,19.37,45.151,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3929,13535877,1912115197,1164590386,1982,2257,11.983,38.532,37167,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3930,13535878,1912325150,1164590386,150,179,1.156,3.066,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3931,13535879,1912356536,1164590386,69,69,1.232,6.141,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3932,13535884,1922278126,1164590386,84,87,34.149,55.961,37190,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3933,13535885,1922285337,1164590386,36,52,38.692,64.1,37205,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3934,15908735,1871597435,1164590386,93,141,37.461,51.734,37128,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3935,15908737,1861899304,1164590386,57,62,35.774,44.83,37130,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3936,15908740,1861405409,1164590386,324,411,14.229,31.721,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3937,15908743,1881624450,1164590386,312,497,14.537,31.228,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3938,15908744,1881626778,1164590386,52,56,3.714,11.291,37130,Physician Assistant,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3939,15908746,1881647741,1164590386,53,54,21.704,62.34,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3940,15908747,1871797019,1164590386,114,144,14.701,37.313,37129,Specialist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3941,15908748,1851354104,1164590386,110,147,45.109,54.803,37129,Urology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3942,15908749,1851362628,1164590386,138,209,40.866,52.961,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3943,15908751,1841539186,1164590386,107,108,5.796,18.628,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3944,15908752,1841562345,1164590386,40,51,44.431,55.342,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3945,15908753,1881856078,1164590386,108,109,4.688,14.215,37129,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3946,17598429,1174718480,1164590386,436,496,1.452,4.61,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3947,17598430,1174789929,1164590386,74,91,35.055,54.17,37129,Podiatrist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3948,17598431,1134225089,1164590386,1567,1860,3.547,14.035,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3949,17598434,1144274416,1164590386,275,582,1.399,5.888,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3950,17598435,1174577696,1164590386,49,50,7.66,23.909,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3951,17598436,1174537294,1164590386,55,71,28.197,44.576,37215,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3952,17598439,1164832648,1164590386,111,143,0.741,2.213,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3953,17598442,1144502337,1164590386,56,61,40.82,53.124,37115,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3954,17598444,1154392918,1164590386,123,210,33.857,45.38,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3955,17598446,1154534923,1164590386,801,1001,15.422,34.283,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3956,17598447,1154596732,1164590386,209,214,3.206,6.351,37129,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3957,20027221,1669678116,1164590386,96,102,44.245,72.192,37130,Specialist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3958,20027225,1639151400,1164590386,42,69,17.014,31.086,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3959,20027226,1659588929,1164590386,108,111,2.874,5.326,37067,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3960,20027227,1659342384,1164590386,75,108,37.519,54.741,37205,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3961,20027231,1649533621,1164590386,669,713,1.857,5.03,37129,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3962,20027233,1659473452,1164590386,113,159,40.95,55.991,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3963,20027234,1649293390,1164590386,350,415,3.366,13.651,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3964,20027235,1649320953,1164590386,79,92,35.304,51.294,37130,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3965,20027236,1649386467,1164590386,407,721,17.241,43.631,37129,Orthopaedic Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3966,20027238,1649426016,1164590386,77,99,46.566,62.147,37129,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3967,20027239,1649225137,1164590386,66,66,4.303,17.319,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3968,20027242,1639547052,1164590386,58,58,4.552,14.29,37203,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3969,20560429,1770958480,1164590386,145,148,5.432,24.667,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3970,20560430,1780819375,1164590386,110,191,22.419,46.346,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3971,20560431,1770521502,1164590386,61,79,36.051,55.408,37205,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3972,20560432,1770525107,1164590386,104,198,15.833,31.605,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3973,20560434,1770596538,1164590386,65,96,33.646,39.243,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3974,20560436,1770639619,1164590386,94,163,36.172,54.728,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3975,20560439,1770811424,1164590386,255,302,36.477,61.576,37129,Physician Assistant,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3976,20560440,1801007596,1164590386,42,58,27.552,55.648,37167,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3977,20560442,1801095575,1164590386,59,82,42.683,52.964,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3978,20560444,1790909257,1164590386,253,264,4.265,18.5,37129,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3979,20560445,1790906360,1164590386,407,423,3.61,20.618,37129,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3980,20560449,1790702363,1164590386,135,208,24.683,52.66,37129,Neurological Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3981,20560451,1790766590,1164590386,50,75,30.48,49.655,37130,General Practice,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3982,20560454,1790758514,1164590386,112,164,43.104,49.202,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3983,20560456,1790738839,1164590386,1007,1099,1.888,7.245,37203,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3984,21956637,1811158942,1164590386,221,401,29.601,48.747,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3985,21956639,1841225661,1164590386,80,122,39.336,42.593,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3986,21956640,1841226792,1164590386,650,697,2.301,7.415,37130,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3987,21956641,1841360930,1164590386,148,272,22.29,33.602,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3988,21956642,1831287630,1164590386,137,234,12.333,29.719,37129,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3989,21956643,1831269406,1164590386,162,265,40.158,53.431,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3990,21956645,1831143460,1164590386,109,113,23.681,59.662,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3991,21956646,1831122860,1164590386,534,705,31.074,55.296,37232,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3992,21956648,1811985815,1164590386,122,203,18.222,35.849,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3993,23329711,1679703227,1164590386,137,141,4.0,17.923,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3994,23329712,1679714505,1164590386,85,114,18.684,40.211,37129,Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3995,23329719,1700813508,1164590386,439,462,2.106,13.947,37129,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3996,23329722,1700823713,1164590386,103,140,37.543,49.858,37190,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3997,23329723,1700846334,1164590386,53,88,32.614,41.211,37167,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3998,23329725,1699756551,1164590386,244,327,36.572,61.652,37129,Urology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3999,23329727,1699171967,1164590386,37,51,43.647,39.447,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4000,23329729,1699149856,1164590386,47,54,49.241,57.477,37076,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4001,23329731,1689694887,1164590386,52,80,27.125,55.387,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4002,25557031,1275586646,1164590386,126,169,33.521,55.412,37129,Orthopaedic Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4003,25557034,1275714958,1164590386,630,762,3.583,18.816,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4004,25557036,1275515223,1164590386,142,283,20.873,44.42,37129,Podiatrist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4005,25557042,1306834700,1164590386,124,180,42.433,52.031,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4006,25557043,1295782167,1164590386,128,137,40.766,59.66,37203,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4007,25557044,1295720605,1164590386,32,50,12.42,27.985,37167,Pediatrics,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4008,25557045,1285872580,1164590386,104,113,30.115,75.218,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4009,25557046,1295052934,1164590386,224,250,1.52,4.98,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4010,25557047,1285099630,1164590386,126,128,5.578,25.553,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
4011,25557048,1285627406,1164590386,84,98,47.173,61.239,37129,Orthopaedic Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
